dog_id,df_feedings_per_day,df_diet_consistency,df_supplements,df_primary_diet_component_organic,df_primary_diet_component_grain_free
23811,2,2,False,True,False
100979,2,1,False,False,False
100705,2,1,True,False,False
88169,2,1,False,False,False
102767,2,1,False,False,False
71114,1,1,True,False,True
16351,2,1,True,False,False
36560,2,1,False,False,True
45562,4,2,False,False,True
96292,2,1,False,False,True
102519,2,1,False,True,True
55468,3,1,False,False,False
83887,2,1,True,True,True
93651,2,1,False,False,False
88718,2,1,True,False,True
28571,3,1,True,False,False
29557,2,1,True,True,True
18202,2,1,True,False,False
24786,2,1,True,False,True
7654,3,1,True,False,False
95322,2,2,False,False,False
79727,1,2,True,False,True
4342,4,1,True,False,False
2612,2,1,False,True,True
85366,2,1,True,True,False
5736,2,1,False,True,True
107,2,1,False,True,True
100732,2,1,True,False,True
1024,2,3,False,False,True
87777,3,1,True,False,False
32652,2,1,False,False,True
38277,2,1,True,False,True
91286,2,1,True,True,True
81481,2,1,True,False,False
89158,2,1,True,True,True
80899,2,1,True,False,False
56368,4,2,True,False,False
33509,2,1,True,False,True
27714,2,1,True,False,True
44298,2,2,True,False,True
44372,2,1,False,False,True
674,2,1,False,False,False
91614,2,1,False,False,False
29902,2,1,False,False,False
77514,2,2,False,False,True
1160,2,1,True,False,True
18028,2,1,False,False,True
65502,2,1,True,False,False
96936,2,1,False,True,False
81084,1,2,True,True,True
54970,2,1,False,False,False
31078,2,1,True,False,True
79243,2,1,False,False,False
9343,2,1,False,False,True
68969,2,1,True,False,True
12804,2,1,False,True,True
97826,2,1,False,False,False
60908,2,2,True,False,True
94973,2,2,False,False,False
73558,2,1,True,False,True
10989,2,2,False,True,True
89571,2,1,True,False,True
53686,2,1,False,False,True
30296,1,1,True,True,False
22888,2,1,True,False,True
50841,4,1,True,True,False
34325,2,1,True,False,True
62143,2,1,True,False,False
97570,4,1,True,False,False
52478,2,1,True,False,False
86210,4,1,False,False,True
89084,2,1,True,False,True
80311,2,1,False,False,True
44322,2,1,False,True,False
4570,2,1,False,False,False
5092,2,1,False,False,False
97364,2,2,True,False,False
42680,2,1,True,False,True
45391,2,1,False,False,False
26391,2,1,False,False,True
14718,4,1,False,True,True
78324,3,2,True,True,False
18488,2,1,True,False,False
60031,2,1,True,True,False
40162,2,1,True,False,False
33207,2,1,False,False,False
56222,2,2,True,False,False
83804,2,1,False,False,False
52019,2,1,False,False,True
77623,2,1,True,False,True
87351,3,2,False,False,True
35512,1,1,True,False,False
68039,3,1,True,True,False
90000,2,1,False,False,False
33464,2,1,False,False,False
63208,2,1,True,False,False
97828,2,1,False,False,False
30943,2,1,True,False,False
87888,2,1,False,False,True
44992,2,1,True,False,False
61241,2,1,False,True,True
28225,2,1,False,True,False
89476,2,1,False,True,True
2104,2,1,True,False,True
91750,2,1,True,True,True
58121,2,1,True,False,True
85625,2,1,True,False,False
33562,2,1,True,False,False
21281,2,1,True,False,False
85223,2,1,True,False,False
86836,2,1,True,True,True
94000,3,1,False,True,False
75674,2,1,False,False,True
73689,2,1,False,False,False
83796,2,1,False,True,True
64948,2,1,False,True,True
40406,3,1,True,False,False
63437,2,1,True,True,True
40835,2,1,False,True,True
76305,2,1,False,False,True
53553,2,1,False,True,True
346,2,1,False,False,False
73828,2,1,True,False,False
69048,2,1,True,False,False
96828,2,1,False,False,True
87548,2,1,False,False,True
10718,2,1,False,True,True
89907,2,1,True,False,True
22012,1,2,True,True,False
10354,2,1,True,False,False
14148,2,1,False,False,False
102094,2,1,False,False,False
54028,2,1,False,False,True
85016,4,1,True,False,False
63051,4,1,True,False,False
75303,2,1,False,True,False
86587,2,1,False,True,False
82819,3,1,False,True,True
85188,2,1,False,False,False
92536,2,1,False,True,True
34653,2,1,False,True,True
51155,1,1,True,False,True
79202,1,1,True,False,False
22852,2,2,True,False,False
65980,2,1,False,False,False
78179,4,1,True,True,True
9387,4,2,False,True,True
13313,4,1,False,False,False
87354,2,1,False,False,False
39548,2,1,True,False,False
97041,3,1,True,False,False
56240,2,1,True,False,False
44443,2,1,False,False,False
57653,2,2,True,False,False
75235,4,1,True,True,True
2602,4,1,False,False,True
86683,2,2,True,False,True
30029,2,1,False,False,True
14870,2,1,True,False,False
87694,2,1,False,False,False
63379,1,2,False,False,True
20444,1,1,True,False,False
78657,2,1,True,True,False
87804,3,1,False,True,True
34028,2,2,True,False,False
90161,2,1,False,False,False
60434,2,1,True,False,False
60485,2,1,True,False,True
82389,4,2,True,True,False
62782,2,1,True,False,True
54468,1,2,True,False,False
80775,2,2,True,False,True
88949,2,1,True,True,False
64527,2,1,False,False,True
30076,2,1,True,False,True
56094,2,1,True,False,False
84802,3,1,False,False,False
10480,4,1,True,False,False
2259,2,1,False,False,True
98801,3,2,False,True,True
9283,2,1,False,False,True
6239,2,1,True,False,True
94846,2,1,False,False,True
22224,4,1,False,False,True
88885,2,1,True,False,True
62451,4,1,True,False,False
83564,2,1,False,False,True
88049,2,1,False,False,False
11337,4,1,True,True,False
101914,4,1,False,False,False
84771,2,1,False,False,False
91987,2,1,False,False,True
58980,2,1,True,False,False
47096,1,1,True,True,False
13598,3,1,False,False,True
3857,2,1,True,False,False
49142,1,1,False,False,True
28050,2,1,True,False,False
80297,2,1,False,False,False
8792,2,1,True,False,True
52071,2,2,True,False,True
14079,2,1,True,False,False
96297,2,1,False,False,False
97544,2,1,True,False,True
25329,2,1,False,False,True
18665,1,1,True,False,True
33117,2,1,True,True,True
90609,2,1,True,False,True
55405,2,1,False,False,False
96560,2,1,False,True,False
26064,2,1,False,False,True
83945,4,1,True,True,False
51675,4,2,True,False,False
4876,3,1,True,False,False
81293,2,1,False,False,False
70055,2,1,False,False,False
90828,2,1,False,False,False
59013,2,1,True,True,False
65185,1,1,False,False,False
71050,2,1,True,False,False
83204,2,1,False,False,False
11516,2,1,True,False,False
100622,4,1,True,False,False
50011,2,1,True,False,True
51498,2,1,False,False,False
82347,4,1,True,False,False
85281,2,1,True,False,True
89871,3,1,True,False,False
7264,2,1,False,True,False
75175,2,1,False,False,True
76130,2,1,False,True,True
67966,2,1,False,True,True
85296,2,1,True,False,False
69045,2,1,False,False,True
42192,2,1,True,False,True
6546,4,1,False,False,False
15208,2,1,False,False,True
48706,4,1,False,True,True
27868,2,1,True,False,False
71486,2,1,False,False,True
71684,2,1,False,False,False
29206,2,1,False,False,False
51186,2,1,False,False,True
8399,1,1,True,False,False
29259,2,1,True,False,True
26336,2,1,False,True,False
100457,3,1,True,False,False
73548,2,1,False,False,False
18768,2,1,True,True,False
83899,4,1,False,False,False
45931,3,1,True,False,False
77201,2,1,True,True,True
83553,4,1,False,True,False
72293,2,1,False,False,False
76384,1,1,False,False,False
99286,2,1,True,False,True
95453,2,1,True,False,True
83835,3,1,True,False,False
54954,2,1,False,False,True
33082,2,1,False,False,False
71152,2,2,True,False,True
85938,4,2,True,False,False
79585,1,1,True,False,False
46871,2,2,True,False,False
61396,4,1,True,False,False
92614,2,1,False,True,False
71862,2,1,True,True,True
85658,2,3,False,False,False
82077,1,1,True,True,False
77897,2,1,False,False,True
19137,2,1,True,True,True
1952,2,1,True,False,False
95246,1,1,True,False,True
96188,3,1,True,False,False
63412,2,1,True,False,True
59977,2,1,True,False,True
47918,1,1,True,False,False
17157,2,1,False,False,False
81490,2,1,True,False,False
21381,4,1,True,False,False
83259,1,1,False,True,False
24436,2,1,False,False,True
36609,2,1,True,False,False
18058,2,3,False,False,False
92195,2,1,True,False,True
40216,1,1,True,False,False
43797,2,1,False,False,True
96733,2,1,False,True,False
20115,3,1,True,True,True
49635,2,1,False,False,True
102215,4,1,False,False,False
89378,3,2,False,False,False
83604,2,1,False,True,True
42880,2,1,False,False,False
399,2,1,False,False,True
27656,3,1,False,False,False
20057,2,1,True,False,False
88156,4,1,True,False,False
89187,2,1,True,False,False
46179,1,1,False,False,False
80563,2,1,False,True,False
94254,2,2,False,False,False
57817,2,1,True,False,False
93334,2,1,True,False,False
65149,2,1,True,False,False
58813,2,1,True,False,False
13978,2,1,True,True,False
76069,2,1,True,False,True
13344,2,1,True,False,False
34019,2,1,False,True,True
78232,2,1,True,True,False
79340,2,1,False,False,True
69026,2,1,False,False,False
16743,2,1,False,False,False
56765,2,2,True,False,False
1962,2,1,False,False,False
24598,3,1,False,False,False
97749,1,1,False,False,False
90628,2,1,False,False,False
37272,2,1,False,False,True
86788,3,1,False,False,True
102280,2,1,False,False,True
1240,2,1,True,True,False
89274,2,1,False,False,False
88200,2,1,False,True,True
99153,4,2,False,False,False
54538,4,1,False,False,False
32053,2,1,True,False,True
52304,2,1,False,False,True
61757,1,2,True,False,True
71435,2,1,False,False,True
91931,2,1,True,False,False
87554,1,1,False,True,True
26083,2,1,False,False,False
13032,2,1,False,False,True
13494,2,1,False,False,False
34725,3,1,True,False,True
55421,2,1,False,False,False
46359,2,1,False,False,False
83625,2,1,True,False,True
44086,2,1,False,False,True
37930,2,1,False,True,True
62698,2,1,False,True,False
98424,1,1,True,False,True
91650,2,1,False,False,True
87605,1,1,False,False,True
45282,2,2,True,False,True
93793,2,1,False,False,False
43762,2,1,True,False,True
93437,3,1,True,False,False
5654,4,1,True,True,True
69847,3,1,False,False,True
19254,2,1,True,False,False
81818,4,1,True,True,False
74785,2,2,True,False,False
43998,2,1,False,True,False
86243,2,1,True,False,False
19714,2,1,False,False,True
15749,2,1,False,False,False
8599,2,1,True,False,False
60081,2,1,True,False,True
96680,1,1,True,False,False
41781,2,1,True,False,True
76946,2,2,False,False,False
30847,1,1,False,True,True
6944,2,1,True,True,True
16734,2,1,False,False,False
24577,4,1,True,False,False
80661,2,1,False,False,False
66674,2,1,False,True,False
79429,2,1,True,False,False
40780,1,3,False,False,True
24997,2,1,True,False,False
88984,3,2,True,False,False
66660,2,1,True,False,False
5621,2,1,True,False,False
78254,4,2,True,False,False
95409,2,1,False,False,False
59517,1,1,True,False,False
61084,2,1,False,False,False
6879,2,1,False,False,False
41892,1,1,False,True,True
8907,2,1,False,False,True
97844,2,1,False,False,False
73039,2,1,True,False,False
21972,2,1,False,False,True
53506,2,1,False,False,False
54802,2,1,False,False,False
84049,1,1,True,False,False
46130,4,2,False,False,True
29472,2,1,True,False,True
82076,2,1,True,False,False
45110,2,1,False,False,False
43428,2,1,False,False,False
63339,2,1,False,False,True
55119,2,2,False,False,True
76342,2,1,False,True,True
94094,2,1,True,False,False
74674,4,1,True,False,True
97791,4,1,True,False,False
27234,3,1,True,False,False
35098,2,1,False,True,False
94684,2,1,False,False,False
100754,2,1,True,True,False
98899,1,1,False,False,False
30059,2,1,True,False,True
6183,2,1,True,True,False
59312,3,1,True,False,True
42531,2,1,False,False,True
55542,3,1,True,False,True
83874,3,1,True,False,False
925,2,1,False,False,False
6261,1,1,True,False,False
46007,4,1,True,False,True
769,2,1,True,False,False
39292,4,1,True,False,False
31220,2,2,True,False,True
4721,2,1,True,False,False
56952,2,1,True,False,False
89077,2,2,False,True,True
11829,2,1,False,False,True
64507,2,1,True,True,True
44137,2,1,True,False,False
29374,2,1,False,False,False
4177,2,1,True,False,False
57592,2,1,False,False,False
65158,2,1,False,False,False
64619,2,1,False,False,True
93026,2,1,True,True,False
60396,3,2,True,False,True
40515,2,1,True,False,False
72564,2,1,False,False,False
6813,1,1,True,False,False
51307,2,1,False,False,True
3157,2,1,True,False,True
89318,2,1,False,False,False
90603,2,1,False,False,False
55864,2,1,True,False,True
76290,4,2,True,False,True
7183,2,2,True,False,True
90954,3,2,False,False,True
81062,3,1,True,False,False
97825,2,1,False,False,True
15827,2,1,True,False,True
42042,2,1,False,False,False
90932,4,1,True,True,True
19808,2,1,False,False,True
79536,2,1,True,False,False
28547,2,1,False,False,False
1980,2,1,False,True,False
53950,2,1,False,False,False
3306,1,1,False,False,False
86331,2,1,False,False,False
3565,2,1,True,False,False
70333,2,1,True,False,False
86417,2,1,True,False,False
74782,2,1,True,True,True
50684,2,2,True,True,True
55972,2,4,True,False,False
31411,2,1,False,False,False
8985,1,1,True,False,False
19100,4,2,True,False,False
26849,2,1,True,False,False
75843,2,1,False,False,False
92295,2,1,False,False,False
79295,2,1,True,False,False
79717,2,1,False,True,False
14813,1,1,True,False,True
33988,2,1,True,False,False
11403,2,1,True,False,False
90084,2,1,False,False,True
48637,1,1,True,True,True
34,2,1,False,False,False
92474,2,1,False,False,True
23694,4,1,True,False,False
61978,2,2,False,True,False
90691,2,1,False,False,False
718,2,1,False,False,False
98327,4,2,False,False,False
76092,3,1,False,False,False
65790,2,1,True,False,False
87334,2,1,False,True,False
47876,2,1,True,False,True
37090,2,1,False,False,False
78391,2,1,True,False,False
62860,2,1,True,False,False
77334,2,1,False,False,False
80448,2,1,True,False,True
8022,2,2,False,False,False
91474,2,1,False,False,True
37871,2,1,False,False,False
50693,2,1,True,False,False
83793,2,1,False,True,True
73895,1,2,False,False,False
33718,2,1,True,False,False
35247,4,1,False,False,False
9348,2,1,False,False,False
90149,2,1,False,False,True
98212,2,1,False,False,True
99560,2,1,True,False,True
72254,2,3,False,False,True
34480,2,1,True,False,True
617,4,1,False,False,False
73290,2,1,True,False,False
31066,2,1,True,False,True
63717,2,1,True,True,True
80988,4,2,True,False,False
82655,2,1,False,True,True
91681,2,1,False,False,False
70427,2,1,True,False,False
86357,4,1,False,False,False
59112,2,1,False,True,True
69638,2,1,True,True,False
99203,2,1,True,False,False
17722,4,1,True,False,False
67622,2,1,True,False,True
91819,2,1,False,False,False
19260,1,1,True,False,True
100591,4,2,True,True,True
89215,2,1,True,False,False
44239,2,1,True,False,False
28604,2,1,False,True,False
77550,2,1,False,False,True
87826,2,1,False,False,True
6609,1,1,True,False,False
88698,1,1,False,False,True
29556,2,1,True,False,False
37892,2,1,False,False,False
24197,2,1,True,False,True
1821,2,1,False,False,True
73010,2,1,True,False,True
41074,2,1,True,True,False
17556,2,1,False,False,True
27985,4,1,True,False,False
24266,2,1,False,True,True
27779,2,1,False,False,True
96926,3,1,True,False,False
25933,4,1,True,False,True
45138,2,1,False,False,False
1930,2,1,False,True,True
30560,2,1,False,False,True
88469,2,1,False,True,True
45567,3,1,True,False,False
82563,2,1,False,False,False
70280,2,1,True,False,True
85813,2,1,False,False,False
25127,4,1,True,True,False
67450,2,1,True,False,False
56125,2,1,True,False,False
28393,2,2,False,False,False
50045,2,1,True,False,False
1986,2,1,False,False,True
97965,2,1,True,False,True
96642,2,1,True,False,False
90441,3,1,True,False,False
82045,2,1,True,False,True
76937,2,1,True,False,False
86299,2,1,True,False,False
1238,2,1,False,True,True
74803,2,1,True,False,True
54101,2,1,False,False,False
68304,2,1,True,False,False
82378,4,1,True,False,False
1619,4,1,False,False,False
27375,2,1,True,False,True
90052,1,1,True,False,False
94171,2,2,True,False,False
12176,4,2,False,False,False
103005,3,1,True,False,False
93400,3,1,True,False,False
43427,2,1,True,False,False
70019,2,2,True,False,False
75876,2,1,False,False,True
33522,2,1,True,False,False
27066,2,1,False,False,False
10071,3,1,True,False,False
47847,4,1,False,False,False
47328,2,1,True,True,False
85259,2,1,False,False,False
13862,2,1,False,False,False
60677,2,1,True,True,True
90705,2,1,True,True,True
91336,2,1,False,False,True
102981,2,1,True,True,True
9503,1,2,True,False,False
57689,2,1,False,False,False
87775,2,1,True,False,False
52893,2,1,False,False,False
56859,2,1,False,False,False
36065,2,1,False,False,True
17911,2,1,False,False,False
25652,2,1,False,False,True
92091,2,1,False,False,False
37840,2,1,False,False,True
64929,3,1,False,False,False
13664,4,1,False,True,False
37623,2,2,False,False,False
53174,2,1,False,False,False
93273,2,1,True,True,False
21788,2,1,True,True,False
82491,2,1,False,True,False
54766,2,1,True,False,False
51976,2,1,True,False,False
64863,2,1,False,False,False
